utc_date_and_time,user1,user2,user3,user4,user5
02-08-2020 03:00,0,0,1.09375,0,0
02-08-2020 04:00,0,0,9.296875,0,0
02-08-2020 05:00,0,0,3.703125,0,0
02-08-2020 06:00,0,0,2.40625,0,0
02-08-2020 07:00,0.203125,0,7.296875,0,0
02-08-2020 08:00,0,0,20.203125,0,0
02-08-2020 09:00,0,0,1.59375,0,0
02-08-2020 10:00,0,0,0,1.5,0
02-08-2020 11:00,0,0,10.59375,0,0
02-08-2020 12:00,0,0,5,0,0
02-08-2020 13:00,0,0,0.109375,0,1.1953125
02-08-2020 14:00,2.19921875,0,28.203125,13,21.7109375
02-08-2020 15:00,3,1.900390625,18.390625,19.796875,12.6953125
02-08-2020 16:00,7.59765625,6.399414063,33.796875,22.5,13.6953125
02-08-2020 17:00,0,2.400390625,0.90625,0,2.703125
02-08-2020 18:00,0,0,15.09375,0,0
02-08-2020 19:00,0,0,6.703125,0,0
02-08-2020 20:00,0,0,0,0,2.1015625
02-08-2020 21:00,3.5,0,24.90625,12,20.59375
02-08-2020 22:00,4,6.200195313,16.703125,18.296875,14.40625
02-08-2020 23:00,6.1015625,7.299804688,33.890625,30.59375,16.3984375
03-08-2020 00:00,0,3.099609375,2.109375,0,1.6015625
03-08-2020 01:00,0,0,12.09375,0,0
03-08-2020 02:00,0,0,5.796875,0,0
03-08-2020 03:00,0,0,0,11.68135,1.5
03-08-2020 04:00,4,0,26.703125,11.68135,16
03-08-2020 05:00,3.1015625,4.30078125,15.296875,11.68135,13
03-08-2020 06:00,6.09765625,6,31.703125,11.68135,16.59375
03-08-2020 07:00,0,2.799804688,3.5,11.68135,1.7109375
03-08-2020 08:00,0,0,15.796875,11.68135,0
03-08-2020 09:00,0,0,7,11.68135,0
03-08-2020 10:00,0,0,1.90625,11.68135,1.890625
03-08-2020 11:00,2.80078125,0,26.296875,11.68135,23.3046875
03-08-2020 12:00,2,3.399414063,17.09375,11.68135,15.6953125
03-08-2020 13:00,4.8984375,6.400390625,33.90625,11.68135,15.8046875
03-08-2020 14:00,0.30078125,2,4.40625,11.68135,1.5
03-08-2020 15:00,0,0,10.390625,11.68135,0
03-08-2020 16:00,0,0,8.109375,11.68135,0
03-08-2020 17:00,0,0,0,11.68135,1.3984375
03-08-2020 18:00,3.1015625,0,26.390625,12.90625,20.296875
03-08-2020 19:00,2,2.299804688,19.40625,16.296875,17.703125
03-08-2020 20:00,4.80078125,8,32.390625,25.09375,15.90625
03-08-2020 21:00,0,2.5,6.203125,0,2
03-08-2020 22:00,0,0,9.203125,0,0
03-08-2020 23:00,0,0,7.40625,0,0
04-08-2020 00:00,0,0,8.296875,0,0
04-08-2020 01:00,0,0,6.09375,0,0
04-08-2020 02:00,0,0,16.296875,0,0
04-08-2020 03:00,0,0,3.3125,0,0
04-08-2020 04:00,0,0,10.890625,0,0
04-08-2020 05:00,0,0,3,0,0
04-08-2020 06:00,0,0,6,0,0
04-08-2020 07:00,0,0,5.796875,0,0
04-08-2020 08:00,0,0,13.203125,0,0
04-08-2020 09:00,0,0,1.296875,0,0
04-08-2020 10:00,0,0,9.8125,0,0
04-08-2020 11:00,0,0,3.796875,0,0
04-08-2020 12:00,0,0,0.09375,0,1.2890625
04-08-2020 13:00,2.5,0,25.296875,13.296875,24.7109375
04-08-2020 14:00,2.09765625,6.200195313,14.3125,22.5,14.59375
04-08-2020 15:00,7.69921875,3.299804688,34.296875,24.8125,15.5
04-08-2020 16:00,0.30078125,1.900390625,2.390625,0,2.1953125
04-08-2020 17:00,0,0,13.3125,7.390625,0
04-08-2020 18:00,0,0,6.890625,0.796875,0
04-08-2020 19:00,0,0,0,11.68135,2.0078125
04-08-2020 20:00,3.5,0,26.296875,11.68135,19.8984375
04-08-2020 21:00,4.6015625,4.899414063,13.90625,11.68135,13.8984375
04-08-2020 22:00,5,3.5,30.59375,11.68135,16.6953125
04-08-2020 23:00,0,3.100585938,2.3125,11.68135,1.2109375
05-08-2020 00:00,0,0,12.59375,11.68135,0
05-08-2020 01:00,0,0,5.09375,11.68135,0
05-08-2020 02:00,0,0,0,11.68135,1.390625
05-08-2020 03:00,3.8984375,0,26.3125,11.68135,22.5
05-08-2020 04:00,3.1015625,4.299804688,20,11.68135,16.3984375
05-08-2020 05:00,5.8984375,8,30.09375,11.68135,15.2109375
05-08-2020 06:00,0,5.099609375,2.796875,11.68135,2.2890625
05-08-2020 07:00,0,0.30078125,0,11.68135,0
05-08-2020 08:00,0,2.69921875,15.5,11.68135,0
05-08-2020 09:00,0,5,5.109375,11.68135,0
05-08-2020 10:00,0,1.700195313,0,11.68135,0
05-08-2020 11:00,0,0,0,11.68135,1.90625
05-08-2020 12:00,3.5,0,28.1875,11.68135,19.5
05-08-2020 13:00,2.69921875,3.700195313,21.40625,11.68135,16
05-08-2020 14:00,7.203125,5.400390625,34.203125,11.68135,15.59375
05-08-2020 15:00,0.09765625,3.5,2.5,11.68135,1.8046875
05-08-2020 16:00,0,0,14.09375,11.68135,0
05-08-2020 17:00,0,0,6.90625,11.68135,0
05-08-2020 18:00,0,0,0,11.68135,1.5
05-08-2020 19:00,2.90234375,0.099609375,30.203125,11.68135,18.796875
05-08-2020 20:00,1.69921875,5.5,22.5,11.68135,15.109375
05-08-2020 21:00,5.59765625,5.299804688,34.1875,11.68135,16
05-08-2020 22:00,0,2.5,5.3125,11.68135,2.59375
05-08-2020 23:00,0,0,11.09375,11.68135,0
06-08-2020 00:00,0,0,6.59375,11.68135,0
06-08-2020 01:00,0,0,3.40625,0,0
06-08-2020 02:00,0,0,14.40625,0,0
06-08-2020 03:00,0,0,25.890625,0,0
06-08-2020 04:00,0,0,1.109375,0,0
06-08-2020 05:00,0,0,8.09375,0,0
06-08-2020 06:00,0,0,6.90625,0,0
06-08-2020 07:00,0,0,2.296875,0,0
06-08-2020 08:00,0,0,8.796875,0,0
06-08-2020 09:00,0.30078125,0,22,0,0
06-08-2020 10:00,0,0,2.296875,0,0
06-08-2020 11:00,0,0,7.40625,0,0
06-08-2020 12:00,0,0,5.09375,0,0
06-08-2020 13:00,0,0,0,0,1.40625
06-08-2020 14:00,3,0,27.703125,14.09375,24.09375
06-08-2020 15:00,2.30078125,3.400390625,20,17.109375,15.1015625
06-08-2020 16:00,8.1015625,6.799804688,35.40625,25.203125,15.3984375
06-08-2020 17:00,0,1.799804688,4.6875,0,1.90625
06-08-2020 18:00,0,0,7.8125,10.1875,0
06-08-2020 19:00,0,0,5.796875,1.203125,0
06-08-2020 20:00,0,0,0,0,2
06-08-2020 21:00,2.3984375,0,28,13.109375,19.2890625
06-08-2020 22:00,2.5,3.299804688,18,15.09375,17.5
06-08-2020 23:00,7.1015625,9,32.390625,26.5,15
07-08-2020 00:00,0.19921875,3.100585938,3,0,1.8046875
07-08-2020 01:00,0,0,7.8125,13.09375,0
07-08-2020 02:00,0,0,5.1875,0.40625,0
07-08-2020 03:00,0,0,0,0,1.796875
07-08-2020 04:00,4.30078125,0,29,15.09375,19.703125
07-08-2020 05:00,3.3984375,4,17.203125,18.8125,11.1015625
07-08-2020 06:00,6.80078125,5.799804688,33.796875,24.1875,16
07-08-2020 07:00,0,1.900390625,3.40625,0,2.09375
07-08-2020 08:00,0,0,9.59375,11,0
07-08-2020 09:00,0,0,5.109375,1.40625,0
07-08-2020 10:00,0,0,0,0,2
07-08-2020 11:00,3.8984375,0,28.390625,12.40625,19.0078125
07-08-2020 12:00,5.1015625,3.599609375,21.5,19.09375,13
07-08-2020 13:00,7.69921875,5.599609375,35.109375,25.703125,19.8984375
07-08-2020 14:00,0,2.100585938,3.59375,0,2.09375
07-08-2020 15:00,0,0,0,0.296875,0
07-08-2020 16:00,0,0,7.109375,12.703125,0
07-08-2020 17:00,0,0,5.296875,1.203125,0
07-08-2020 18:00,0,0,0.09375,0,2
07-08-2020 19:00,2.80078125,0,24.90625,13.1875,20.1015625
07-08-2020 20:00,3.30078125,2.799804688,21.703125,18,16
07-08-2020 21:00,4.5,5.5,36.5,21.90625,17.5
07-08-2020 22:00,0,2.400390625,6.59375,0,2.3984375
07-08-2020 23:00,0,0,12.796875,9.5,0
08-08-2020 00:00,0,0,5.609375,1.5,0
08-08-2020 01:00,0,0,4.890625,11.68135,0
08-08-2020 02:00,0,0,10.109375,11.68135,0
08-08-2020 03:00,0,0,16.5,11.68135,0
08-08-2020 04:00,0,0,0.59375,11.68135,0
08-08-2020 05:00,0,0,7.796875,11.68135,0
08-08-2020 06:00,0,0,3,11.68135,0
08-08-2020 07:00,0,0,2.296875,11.68135,0
08-08-2020 08:00,0,0,10.5,11.68135,0
08-08-2020 09:00,0,0,22.90625,11.68135,0
08-08-2020 10:00,0,0,2.296875,11.68135,0
08-08-2020 11:00,0,0,7.90625,11.68135,0
08-08-2020 12:00,0,0,5.796875,11.68135,0
08-08-2020 13:00,0,0,0,11.68135,1.7109375
08-08-2020 14:00,2.5,0,27.40625,11.68135,14.890625
08-08-2020 15:00,2.59765625,2.099609375,13.1875,11.68135,10.203125
08-08-2020 16:00,8.19140625,7.299804688,33.5,11.68135,15.6015625
08-08-2020 17:00,0,3.700195313,3.3125,11.68135,1.59375
08-08-2020 18:00,0,0,9.296875,11.68135,0
08-08-2020 19:00,0,0,7,11.68135,0
08-08-2020 20:00,0,0,0,11.68135,1.90625
08-08-2020 21:00,3.609375,0,26.59375,11.68135,15
08-08-2020 22:00,5.69921875,2.700195313,21.296875,11.68135,14.3984375
08-08-2020 23:00,5.5,6,34.109375,11.68135,13.796875
09-08-2020 00:00,0,4.099609375,3.5,11.68135,1.5
09-08-2020 01:00,0,0,12.5,11.68135,0
09-08-2020 02:00,0,0,5.890625,11.68135,0
09-08-2020 03:00,0,0,0,11.68135,1.8046875
09-08-2020 04:00,5.5,0,25.703125,11.68135,14.09375
09-08-2020 05:00,3.80078125,7.200195313,20.796875,11.68135,8.5
09-08-2020 06:00,6.6015625,4.599609375,34.609375,11.68135,14.3046875
09-08-2020 07:00,0,3.30078125,3.796875,11.68135,1.90625
09-08-2020 08:00,0,0,10.90625,11.68135,0
09-08-2020 09:00,0,0,5,11.68135,0
09-08-2020 10:00,0,0,0,11.68135,1.6953125
09-08-2020 11:00,2.7890625,0,28.390625,11.68135,15.5
09-08-2020 12:00,1.91015625,3.19921875,20.40625,11.68135,12.6953125
09-08-2020 13:00,6.69921875,4.100585938,37.09375,11.68135,16.3984375
09-08-2020 14:00,0,2.5,0.5,11.68135,1.6015625
09-08-2020 15:00,0,0,4.5,11.68135,0
09-08-2020 16:00,0,0,0.90625,11.68135,0
09-08-2020 17:00,0,0,0.09375,11.68135,1.8046875
09-08-2020 18:00,3.1015625,0.099609375,23.90625,11.68135,17.59375
09-08-2020 19:00,2.09765625,5.200195313,19.703125,11.68135,16.1015625
09-08-2020 20:00,6.6015625,3.799804688,33.390625,11.68135,15.8984375
09-08-2020 21:00,0.19921875,2.100585938,5.40625,11.68135,1.90625
09-08-2020 22:00,0,0,3.203125,11.68135,0
09-08-2020 23:00,0,0,1.1875,11.68135,0
10-08-2020 00:00,0,0,0.203125,11.68135,0
10-08-2020 01:00,0,0,0,11.68135,1.8046875
10-08-2020 02:00,3.6015625,0,29.703125,11.68135,23.1953125
10-08-2020 03:00,4.09765625,3.899414063,17.203125,11.68135,14.5
10-08-2020 04:00,5.30078125,6.200195313,29.5,11.68135,18
10-08-2020 05:00,0,2.799804688,3,11.68135,1.5
10-08-2020 06:00,0,0,3.890625,11.68135,0
10-08-2020 07:00,0,0,2.90625,11.68135,0
10-08-2020 08:00,0,0,0,11.68135,1.8046875
10-08-2020 09:00,2.6015625,0,27.09375,11.68135,21
10-08-2020 10:00,2.69921875,4.400390625,13.90625,11.68135,12.5
10-08-2020 11:00,7.19921875,6.299804688,30.296875,11.68135,15.5
10-08-2020 12:00,0,2.400390625,1.296875,11.68135,2.2890625
10-08-2020 13:00,1.157472,0,0.109375,11.68135,0
10-08-2020 14:00,0,0,4.09375,11.68135,0
10-08-2020 15:00,0,0,0,11.68135,2
10-08-2020 16:00,3.69921875,0,24.703125,21.109375,18.1015625
10-08-2020 17:00,5.30078125,3.799804688,15.796875,15.09375,12.609375
10-08-2020 18:00,6.1015625,5.099609375,28.40625,24.59375,15.6953125
10-08-2020 19:00,0,2.900390625,2.296875,0,1.8046875
10-08-2020 20:00,0,1.099609375,0,0,0
10-08-2020 21:00,0,0,1.296875,8.8125,0
10-08-2020 22:00,0,0,3.5,4.6875,0
10-08-2020 23:00,0,0,0,11.68135,2
11-08-2020 00:00,1.59765625,0,26.296875,11.68135,15.59375
11-08-2020 01:00,1.6015625,5.100585938,18.703125,11.68135,12.703125
11-08-2020 02:00,6.69921875,7.399414063,30.109375,11.68135,13.296875
11-08-2020 03:00,0.1015625,3.200195313,0.5,11.68135,1.6953125
11-08-2020 04:00,0,0,0.296875,11.68135,0
11-08-2020 05:00,0,0,4.59375,11.68135,0
11-08-2020 06:00,0,0,0,11.68135,1.40625
11-08-2020 07:00,2.7890625,0,26.90625,11.68135,12.3984375
11-08-2020 08:00,1.80859375,6.299804688,19.5,11.68135,10.40625
11-08-2020 09:00,5.69140625,5.100585938,31.703125,11.68135,15.1953125
11-08-2020 10:00,0.109375,2.399414063,3.296875,11.68135,2.09375
11-08-2020 11:00,0,0,4,11.68135,0
11-08-2020 12:00,0,0,2,11.68135,0
11-08-2020 13:00,1.157472,0,0,11.68135,2.0078125
11-08-2020 14:00,1.157472,0,25.09375,11.68135,21.9921875
11-08-2020 15:00,1.157472,3.5,12.609375,11.68135,13.1015625
11-08-2020 16:00,1.157472,6.400390625,33.296875,11.68135,15.203125
11-08-2020 17:00,1.157472,3.700195313,3.09375,11.68135,1.90625
11-08-2020 18:00,1.157472,0,3.40625,11.68135,0
11-08-2020 19:00,1.157472,0,4.703125,11.68135,0
11-08-2020 20:00,1.157472,0,0,11.68135,2
11-08-2020 21:00,1.157472,0,31,11.68135,18
11-08-2020 22:00,1.157472,3.599609375,16.09375,11.68135,17.1953125
11-08-2020 23:00,6.19921875,8.700195313,35.59375,11.68135,17.8984375
12-08-2020 00:00,0,2.5,4.109375,11.68135,1.6953125
12-08-2020 01:00,0,0,3.5,11.68135,0
12-08-2020 02:00,0,0,1.703125,11.68135,0
12-08-2020 03:00,0,0,0,11.68135,1.90625
12-08-2020 04:00,4.30078125,0,25.796875,11.68135,18.09375
12-08-2020 05:00,4.19921875,3.200195313,16.703125,11.68135,12.8046875
12-08-2020 06:00,7.890625,5.69921875,27.6875,11.68135,14.1953125
12-08-2020 07:00,0,2.200195313,1.8125,11.68135,1.8046875
12-08-2020 08:00,0,0,2.5,11.68135,0
12-08-2020 09:00,0,0,2.390625,11.68135,0
12-08-2020 10:00,0,0,0,11.68135,1.90625
12-08-2020 11:00,3.609375,0,31.609375,11.68135,20.2890625
12-08-2020 12:00,3,4.5,22,11.68135,13.40625
12-08-2020 13:00,7.19921875,4.5,35.5,11.68135,14.3984375
12-08-2020 14:00,0,2.799804688,2.890625,11.68135,1.6015625
12-08-2020 15:00,0,0,4.296875,11.68135,0
12-08-2020 16:00,0,0,1,11.68135,0
12-08-2020 17:00,0,0,0,11.68135,1.59375
12-08-2020 18:00,2.5,0,24.609375,11.68135,19.6015625
12-08-2020 19:00,1.30078125,4.400390625,23.09375,11.68135,17.3984375
12-08-2020 20:00,7.80078125,6.299804688,34.703125,11.68135,14.8046875
12-08-2020 21:00,0,2.299804688,3.40625,11.68135,2.40625
12-08-2020 22:00,0,1.100585938,0,11.68135,0
12-08-2020 23:00,0,0,1.5,11.68135,0
13-08-2020 00:00,0,0,2.796875,11.68135,0
13-08-2020 01:00,0,0,0.203125,11.68135,0
13-08-2020 02:00,0,0,0,11.68135,1.890625
13-08-2020 03:00,3.69921875,0,27,11.68135,21
13-08-2020 04:00,3.890625,4.200195313,18.5,11.68135,15.203125
13-08-2020 05:00,6.7109375,9.399414063,34.1875,11.68135,17.40625
13-08-2020 06:00,0,4.600585938,1.40625,11.68135,1.59375
13-08-2020 07:00,0,0,0.09375,11.68135,0
13-08-2020 08:00,0,0,4.109375,11.68135,0
13-08-2020 09:00,0,0,0,11.68135,1.90625
13-08-2020 10:00,0,0,25.296875,11.68135,21.390625
13-08-2020 11:00,0,2.299804688,18.09375,11.68135,15.109375
13-08-2020 12:00,0,6,32,11.68135,15
13-08-2020 13:00,0,3.700195313,2.703125,11.68135,2
13-08-2020 14:00,0,0,0.109375,11.68135,0
13-08-2020 15:00,0,0,4.09375,11.68135,0
13-08-2020 16:00,0,0,0,11.68135,1.890625
13-08-2020 17:00,0,0,26.59375,11.68135,15.3984375
13-08-2020 18:00,1.157472,2.5,13.203125,11.68135,16
13-08-2020 19:00,1.157472,6,30.5,11.68135,17.6015625
13-08-2020 20:00,0,4,1.40625,11.68135,1.8984375
13-08-2020 21:00,0,0,1.796875,11.68135,0
13-08-2020 22:00,0,0,3.40625,11.68135,0
13-08-2020 23:00,0,0,0,11.68135,1.90625
14-08-2020 00:00,2.5,0,25.296875,11.68135,18.8046875
14-08-2020 01:00,1.8984375,4.299804688,13.09375,11.68135,14.59375
14-08-2020 02:00,6.6015625,5.899414063,34.296875,11.68135,14.5
14-08-2020 03:00,0.2890625,3.400390625,1.90625,11.68135,1.90625
14-08-2020 04:00,0,0,0.5,11.68135,0
14-08-2020 05:00,0,0,3.796875,11.68135,0
14-08-2020 06:00,0,0,0,11.68135,1.890625
14-08-2020 07:00,2.2109375,0,28.703125,11.68135,20.109375
14-08-2020 08:00,0.8984375,2.5,20.90625,11.68135,15.1953125
14-08-2020 09:00,5.69921875,5.200195313,31.6875,11.68135,13.5
14-08-2020 10:00,0,4.299804688,3.40625,11.68135,2
14-08-2020 11:00,0,0,4,11.68135,0
14-08-2020 12:00,0,0,1,11.68135,0
14-08-2020 13:00,0,0,0.09375,11.68135,0
14-08-2020 14:00,0,0,0.3125,11.68135,0
14-08-2020 15:00,0,0,5.5,11.68135,1.8984375
14-08-2020 16:00,3.69140625,0.099609375,26.1875,11.68135,20.90625
14-08-2020 17:00,5.109375,4.80078125,16.5,11.68135,15.6953125
14-08-2020 18:00,5.1015625,5.899414063,27.5,11.68135,16.8984375
14-08-2020 19:00,0,2.400390625,2.609375,11.68135,2.296875
14-08-2020 20:00,0,0,2.296875,11.68135,0
14-08-2020 21:00,0,0,2.203125,11.68135,0
14-08-2020 22:00,0,0,0,11.68135,1.609375
14-08-2020 23:00,2.3984375,0,27,11.68135,15.7890625
15-08-2020 00:00,2.6015625,3.299804688,18.890625,11.68135,17.2109375
15-08-2020 01:00,6.69921875,8.799804688,34.109375,11.68135,16.09375
15-08-2020 02:00,1.157472,2.299804688,0.5,11.68135,2.1953125
15-08-2020 03:00,0,0,3.796875,11.68135,0
15-08-2020 04:00,0,0,1.59375,11.68135,0
15-08-2020 05:00,0,0,0,11.68135,1.7109375
15-08-2020 06:00,3,0,25.609375,11.68135,18.296875
15-08-2020 07:00,2.08984375,2.600585938,17.890625,11.68135,14.09375
15-08-2020 08:00,7.2109375,5.899414063,27.609375,11.68135,15.3984375
15-08-2020 09:00,0.09765625,3.700195313,1.203125,11.68135,3
15-08-2020 10:00,0,1,0,11.68135,0
15-08-2020 11:00,0,0,3.5,11.68135,0
15-08-2020 12:00,0,0,1.5,11.68135,0
15-08-2020 13:00,0,0,0,11.68135,2.1015625
15-08-2020 14:00,2.40234375,0,26.1875,11.68135,18
15-08-2020 15:00,2.7890625,2.400390625,21.3125,11.68135,15.203125
15-08-2020 16:00,7.109375,8.099609375,36.796875,11.68135,15.1015625
15-08-2020 17:00,0,3.400390625,0,11.68135,1.8046875
15-08-2020 18:00,0,0,3.09375,11.68135,0
15-08-2020 19:00,0,0,2.203125,11.68135,0
15-08-2020 20:00,0,0,0,11.68135,1.890625
15-08-2020 21:00,2.390625,0,24.796875,11.68135,18.703125
15-08-2020 22:00,2.41015625,4.599609375,23.40625,11.68135,15.5
15-08-2020 23:00,4,3.5,32.59375,11.68135,16.40625
16-08-2020 00:00,0,2.600585938,5.203125,11.68135,2.796875
16-08-2020 01:00,0,0,3.59375,11.68135,0
16-08-2020 02:00,0,0,0.5,11.68135,0
16-08-2020 03:00,0,0,0,11.68135,1.8984375
16-08-2020 04:00,4.19921875,0,23.90625,11.68135,21.1953125
16-08-2020 05:00,4.5,3.099609375,22.40625,11.68135,19.3984375
16-08-2020 06:00,4.390625,7.5,27.890625,11.68135,16.1015625
16-08-2020 07:00,0,3.599609375,2.40625,11.68135,2
16-08-2020 08:00,0,0,4.703125,11.68135,0
16-08-2020 09:00,0,0,1.796875,11.68135,0
16-08-2020 10:00,0,0,0,11.68135,1.8984375
16-08-2020 11:00,2.41015625,0,24.59375,11.68135,16.2109375
16-08-2020 12:00,1.3984375,2.200195313,13.5,11.68135,15.6953125
16-08-2020 13:00,6.90234375,7.400390625,36.796875,11.68135,13.59375
16-08-2020 14:00,0,3.999023438,4.703125,11.68135,2.1015625
16-08-2020 15:00,0,0,3.796875,11.68135,0
16-08-2020 16:00,0,0,17.5,11.68135,0
16-08-2020 17:00,0,0,8.8125,11.68135,0
16-08-2020 18:00,0,0,0,11.68135,2
16-08-2020 19:00,3.59765625,0,24.5,11.68135,16
16-08-2020 20:00,3.1015625,3.6015625,19.59375,11.68135,14.40625
16-08-2020 21:00,6.8984375,5.69921875,32.40625,11.68135,18.8984375
16-08-2020 22:00,0,2.900390625,2.09375,11.68135,1.59375
16-08-2020 23:00,0,0,3.203125,11.68135,0
17-08-2020 00:00,0,0,2.390625,11.68135,0
17-08-2020 01:00,0,0,0,11.68135,2
17-08-2020 02:00,3.1015625,0,26.90625,11.68135,21.90625
17-08-2020 03:00,4.80078125,3.19921875,16.796875,11.68135,12.8984375
17-08-2020 04:00,5,5.80078125,32.90625,11.68135,16.1953125
17-08-2020 05:00,0,2,1.5,11.68135,2.3046875
17-08-2020 06:00,0,0,3.59375,11.68135,0
17-08-2020 07:00,0,0,2.296875,11.68135,0
17-08-2020 08:00,0,0,0,11.68135,1.796875
17-08-2020 09:00,2,0,24.703125,11.68135,18.5
17-08-2020 10:00,1.8984375,3.298828125,21.203125,11.68135,16.109375
17-08-2020 11:00,5.390625,6.5,34.203125,11.68135,17.5
17-08-2020 12:00,0,2.5,5.890625,11.68135,2.390625
17-08-2020 13:00,0,0,2.609375,11.68135,0
17-08-2020 14:00,0,0,1.296875,11.68135,0
17-08-2020 15:00,0,0,0,11.68135,1.8984375
17-08-2020 16:00,5.109375,0,24.5,11.68135,24.5
17-08-2020 17:00,4.30078125,0.1015625,13.703125,11.68135,17.90625
17-08-2020 18:00,5.08984375,7.298828125,32.296875,11.68135,16.1953125
17-08-2020 19:00,0.109375,3.30078125,0.59375,11.68135,2
17-08-2020 20:00,0,0,3.609375,11.68135,0
17-08-2020 21:00,0,0,1.890625,11.68135,0
17-08-2020 22:00,0,0,0,11.68135,1.8046875
17-08-2020 23:00,2.1015625,0,23.703125,11.68135,18.09375
18-08-2020 00:00,2.59765625,4.5,18.796875,11.68135,15.3046875
18-08-2020 01:00,5.30078125,6.400390625,35.8125,11.68135,18
18-08-2020 02:00,0,3.099609375,0.796875,11.68135,5.6953125
18-08-2020 03:00,0,0,3.390625,11.68135,0
18-08-2020 04:00,0,0,2.8125,11.68135,0
18-08-2020 05:00,0,0,0,11.68135,1.90625
18-08-2020 06:00,4,0,22.796875,11.68135,16.59375
18-08-2020 07:00,2.390625,2.599609375,22.296875,11.68135,11.3046875
18-08-2020 08:00,6.109375,6.19921875,29.796875,11.68135,16.6015625
18-08-2020 09:00,0,3.400390625,1.203125,11.68135,2.59375
18-08-2020 10:00,0,0,3.203125,11.68135,0
18-08-2020 11:00,0,0,1.796875,11.68135,0
18-08-2020 12:00,0,0,0,11.68135,1.90625
18-08-2020 13:00,5.30078125,0,24.796875,11.68135,19.3984375
18-08-2020 14:00,5.69921875,3.099609375,15.296875,11.68135,17.6015625
18-08-2020 15:00,4,7.900390625,33.40625,11.68135,15.1953125
18-08-2020 16:00,0,3.701171875,1.5,11.68135,1.5
18-08-2020 17:00,0,0.298828125,0,11.68135,0
18-08-2020 18:00,0,0.80078125,4.203125,11.68135,0
18-08-2020 19:00,0,4.798828125,1.5,11.68135,0
18-08-2020 20:00,0,1,0,11.68135,0
18-08-2020 21:00,0,0.1015625,0,11.68135,0
18-08-2020 22:00,0,0,0,11.68135,1.8984375
18-08-2020 23:00,1.80078125,0,23.390625,11.68135,20.1015625
19-08-2020 00:00,1.08984375,1.298828125,19.109375,11.68135,14.3984375
19-08-2020 01:00,7.80859375,6,28.796875,11.68135,13.40625
19-08-2020 02:00,0,4.5,5.40625,11.68135,1.8984375
19-08-2020 03:00,0,0,3.390625,11.68135,0
19-08-2020 04:00,0,0,0.296875,24,0
19-08-2020 05:00,0,0,0,3.296875,0
19-08-2020 06:00,0,0,0,0,1.796875
19-08-2020 07:00,2.80078125,0,24.5,4.59375,24.3046875
19-08-2020 08:00,4.890625,1.400390625,18.5,18.296875,16
19-08-2020 09:00,5.5,6.599609375,34,23.40625,15.1953125
19-08-2020 10:00,0,3.80078125,3.3125,6.703125,1.8046875
19-08-2020 11:00,0,0,3,6.59375,0
19-08-2020 12:00,0,0,1.6875,8.109375,0
19-08-2020 13:00,0,0,0,0,1.8046875
19-08-2020 14:00,2.5,0,24.203125,9.5,21.390625
19-08-2020 15:00,2,3.298828125,17.609375,34.296875,14.203125
19-08-2020 16:00,7.2109375,5.900390625,34.6875,20.296875,16.5
19-08-2020 17:00,0,2.701171875,2.203125,4.40625,2.296875
19-08-2020 18:00,0,0,4.296875,5.09375,0
19-08-2020 19:00,0,0,2.203125,6.796875,0
19-08-2020 20:00,0,0,0,0,2
19-08-2020 21:00,4.2890625,0,23.609375,9.40625,17.703125
19-08-2020 22:00,2.7109375,2.3984375,22.890625,21.796875,14.5
19-08-2020 23:00,7.3984375,5.201171875,32.703125,24.90625,16.796875
20-08-2020 00:00,0.19921875,3.5,1.296875,7.296875,1.8046875
20-08-2020 01:00,0,0,3.40625,5.5,0
20-08-2020 02:00,0,0,1.5,6.796875,0
20-08-2020 03:00,0,0,0,0,1.8984375
20-08-2020 04:00,2.5,0,25,7.5,17.1015625
20-08-2020 05:00,2.6015625,1.69921875,21.296875,21.09375,16.6015625
20-08-2020 06:00,6.19921875,6.5,37.296875,28,15.09375
20-08-2020 07:00,0,3.099609375,1.109375,8.109375,1.8984375
20-08-2020 08:00,0,0,3.796875,3.296875,0
20-08-2020 09:00,0,0,1.796875,9.5,0
20-08-2020 10:00,0,0,0,0,1.90625
20-08-2020 11:00,2.6015625,0,23.40625,5.90625,16.8984375
20-08-2020 12:00,1.8984375,3.701171875,25,19.1875,13.1953125
20-08-2020 13:00,4.6015625,7.5,34.09375,23.703125,14.5078125
20-08-2020 14:00,0,3.19921875,1.296875,5.796875,2.3984375
20-08-2020 15:00,0,0,0.109375,9,0
20-08-2020 16:00,0,0,3.796875,16.40625,0
20-08-2020 17:00,0,0,0,0,1.8984375
20-08-2020 18:00,3.59765625,0,24.296875,5.703125,21.703125
20-08-2020 19:00,4.80078125,2.5,17.296875,17.890625,16.09375
20-08-2020 20:00,5,7.099609375,32.296875,23.3125,16
20-08-2020 21:00,0,2.400390625,0.8125,6.09375,1.609375
20-08-2020 22:00,0,0,3.890625,8.59375,0
20-08-2020 23:00,0,0,1.296875,1.90625,0
21-08-2020 00:00,0,0,0,0,1.7890625
21-08-2020 01:00,2.1015625,0,25.609375,10.796875,18.40625
21-08-2020 02:00,2.3984375,6,16.5,33.796875,13.59375
21-08-2020 03:00,5.69921875,7.80078125,34.703125,24.90625,15.2109375
21-08-2020 04:00,0,2.69921875,2.59375,5,2.2890625
21-08-2020 05:00,0,0.201171875,4.296875,9.09375,0
